43,63,74,56165,49202,9636,19896,26615,46486,49378,7299
75,64,1,34058,18214,7503,22246,9155,8238,2430,2415
53,66,33,5073,13413,1092,5657,6822,5400,4256,5761
53,69,17,36996,14653,8077,12659,4238,17841,12788,8467
0,0,2047,548501,45889,23177,71999,41287,102686,286287,203337
56,41,-43,7251,24379,10489,8996,25521,26753,78552,6352
78,61,53,12602,20303,16492,11656,30657,17373,10610,5383
43,20,60,194305,83554,16274,7972,4228,2827,2760,1080
21,53,123,853689,712401,36446,79559,32963,102054,68939,46749
53,16,128,275809,109010,18863,14837,29138,11924,6362,3915
44,66,118,1197592,27466,62697,73166,8517,33238,13288,10543
0,0,2044,201606,163304,7522,20211,23796,32236,18890,11313
41,51,1,803027,66881,13232,17071,5873,9899,5705,1570
41,51,549,12667,56821,14861,31231,56954,17261,5243,3171
0,0,1082,19268,32256,766,5693,10419,5369,1659,3726
44,77,163,77835,44530,5571,6827,8937,2492,1952,959
37,67,73,9713,13274,2638,7212,4754,2871,2600,1777
48,57,-150,386505,25892,17201,3112,3702,2097,3371,1725
0,0,1868,33246,49289,4699,4285,8693,5753,2277,2054
27,51,214,224121,42306,46284,17360,7603,8098,4124,1909
0,0,-2048,604955,77854,23312,11953,15282,8876,16371,23780
67,54,21,3339,19024,5322,10770,7938,5097,2242,1273
57,67,19,6567,10001,16543,14848,22527,40323,47526,12864
60,64,48,179003,48823,25943,8213,28267,38822,25827,13437
51,69,23,1047762,105871,11961,15730,10304,2728,1901,2188
69,24,-199,1811854,146251,81391,62819,14579,128339,27254,1229
50,51,13,23999,18191,21338,18907,24472,30977,18149,9054
29,17,10,1359762,313288,28268,18992,8360,29948,37527,29513
48,48,8,182102,73200,25897,18952,21735,6097,4745,3843
60,88,16,18133,7265,8030,23900,5709,18052,15099,10039
14,74,-486,270321,52642,35112,25789,4679,7846,13487,1321
29,54,21,3186,8121,2659,2293,3852,5503,4164,845
34,87,61,28670,6913,8589,21503,2874,4086,2710,3134
57,47,27,17825,26264,5018,3195,4348,3760,5097,4413
53,54,-25,263362,92942,1370,13570,5830,27243,9796,7241
34,57,57,1173396,31029,34299,49399,9610,10930,3449,2408
44,70,-28,993618,110905,46272,13930,21935,18270,6979,2990
23,48,34,367017,165192,9048,7164,4251,1097,810,1070
23,29,35,2095147,1011493,167230,34753,63391,105644,90804,30153
53,70,24,713636,182339,204911,36919,56026,41911,11965,6295
37,21,-51,632782,162376,12692,3991,5848,23018,22561,9851
80,51,26,8166,15383,2148,2028,5249,7276,1449,2066
0,0,2047,442661,297093,30530,37112,32432,121019,199759,223024
34,70,17,584849,125022,44819,16700,13013,16806,5193,1166
54,53,45,482666,388508,74938,47827,21086,24981,9317,10642
43,75,65,134397,77722,22624,6233,9411,2860,705,756
16,97,57,2282935,573873,295363,308725,47241,56864,58758,6401
14,29,331,143236,216268,37868,9550,12114,13792,4502,889
44,51,-20,1053281,76682,17814,30029,42656,45135,78781,21102
44,75,74,8627,5561,6800,3955,5416,9488,5507,3945
1,11,166,133615,26752,7782,4616,4470,1209,440,585
30,41,109,666494,104652,1449,6122,4285,8181,6976,2480
54,57,-13,8208,40214,2453,4013,3318,3566,1771,3224
35,74,-7,854746,78864,46458,14267,30579,27169,31313,2671
50,69,-284,108967,7008,10572,4047,2534,1549,534,2075
74,10,-11,707699,44996,17606,12641,10843,21522,29273,6126
26,74,873,241289,304536,131637,262140,60678,98938,55284,11725
20,24,1,151025,55027,3787,3359,9604,4337,923,1020
26,50,-11,757895,127986,79264,19066,36782,21962,34072,13112
67,57,12,7071,13836,6204,8102,5014,30012,67918,16944
61,74,53,13984,17131,5026,21040,7376,15831,6330,6884
35,56,-195,634140,48050,15922,18677,7773,75835,9190,498
16,34,152,152912,196855,11036,9028,18050,8511,18646,12399
66,48,1,97621,29421,1648,2757,4870,3713,1776,1308
41,66,-25,462916,81934,42177,38701,19638,20211,17098,12719
48,47,20,77141,155932,7429,20212,9003,14871,7438,6854
0,0,-2048,140802,276040,20515,7907,63191,29247,30052,17732
57,48,113,19343,7747,54208,30936,7017,36868,24511,14666
24,38,137,559910,196049,20372,14475,38239,31817,28732,8316
63,61,27,812469,13474,6050,3377,3058,8310,4647,2656
57,54,-34,954404,279859,30468,16026,60851,5104,8895,7825
67,38,52,10604,13174,2301,5994,6584,8190,4590,2571
44,57,42,1428504,132316,39469,117500,16909,21913,8110,3360
75,61,81,34968,17130,3171,8912,5596,7469,2748,2515
100,64,7,14722,10149,11110,5218,9919,11355,5537,6272
50,60,70,327282,49338,10720,1348,4710,10250,11656,3098
70,69,-76,12179,31810,5597,10143,31093,32039,10437,11496
40,61,48,338290,26042,2647,9133,1539,5379,1674,1502
53,75,25,14822,3085,4020,12017,6410,11649,10308,8493
53,51,12,40600,9420,6382,8798,2124,21729,13897,4247
29,47,-8,1023508,470742,114956,30271,30621,9123,5997,4428
0,0,-2048,398476,367973,22031,37851,64063,339141,301975,118845
30,70,104,212919,36263,59315,12456,3569,3075,2863,2652
0,0,2047,2318234,52933,79237,277402,108376,190855,52533,118872
67,61,-4,1772654,168085,37566,11511,24713,67463,140432,43766
0,0,1116,1661565,182390,129962,175329,66068,91723,129605,85972
20,67,22,721179,226015,25967,12427,26791,12985,12434,6792
91,51,-60,1058944,42967,12756,6420,21517,46891,73841,7372
21,34,39,808983,655009,30190,66050,34699,37304,17234,25788
64,44,73,129704,14029,300,1719,2154,4036,1464,221
35,54,-73,286080,31887,22266,3924,9486,1487,1716,694
67,67,-97,1360183,50826,17773,37991,7631,136500,5691,1930
17,47,88,912999,111859,44468,36343,7103,15765,8994,10494
57,60,34,45045,11685,6697,10807,4023,12976,6330,3397
34,70,84,256695,158250,41657,11665,8263,6765,5259,1209
34,38,-61,215485,112670,12302,6593,5424,17553,10599,10025
37,56,17,597532,357758,13783,26269,6689,6670,6894,6166
24,40,106,2376032,377033,212401,13388,30186,61878,29436,29974
69,54,59,116060,62458,24586,4288,8427,42952,57983,17142
64,60,134,12416,8858,3450,11417,9142,8471,8529,12950
40,54,299,1631999,733329,30987,94279,45274,78753,52878,10893
75,64,37,24952,11268,5048,2729,2983,3978,5336,6351
70,60,116,982171,418356,8237,52669,19779,27902,12580,12979
21,1,147,2372780,851535,62544,6557,39678,50861,29686,34090
67,66,32,25577,14989,5950,11893,4128,4637,5739,3006
43,47,81,400409,593956,46621,52416,8393,13859,10742,11322
83,40,134,40314,16858,26840,5777,12832,26275,10260,4210
38,66,-49,255467,61254,29798,9845,4356,4546,5674,1149
47,60,76,17353,11805,4154,29699,11581,4886,1541,1570
63,64,33,9787,29266,27128,18097,8119,15735,6868,6948
64,48,91,7104,8083,14109,4307,10327,21934,14430,9623
0,0,2047,2970054,99409,66344,269276,73943,283553,156209,88978
35,24,9,51181,79337,1392,23050,31278,32402,18348,10618
47,35,-2,41660,22926,1481,1557,1770,1181,283,676
78,35,32,5555,11194,2819,17985,8009,32692,5493,5935
23,27,-62,88434,37539,3011,2411,2887,2257,959,178
1,23,137,1909191,1644977,641482,54424,87432,45016,19608,11106
0,0,-2048,2052033,285330,23482,305590,154241,70118,105737,72888
51,47,-7,554161,106207,6868,8297,31749,44537,62702,21367
61,37,-165,671512,96324,5539,17613,12554,74244,5797,1400
41,53,36,237102,53919,15449,4500,9312,9109,6197,3683
47,26,346,1166940,92320,10934,8387,8949,19559,9148,2085
48,43,-84,290911,66445,7427,7564,20731,3703,2289,1775
0,0,2047,424292,140480,59427,88732,22586,410134,235349,120692
29,44,70,179507,13945,6965,6690,1194,2416,1666,201
24,51,4,451906,207351,12391,31373,10342,24123,36456,14498
56,54,72,10263,14240,6639,7496,5871,5379,2175,1788
70,78,23,943284,80195,102974,19626,7637,32649,46688,15562
57,67,147,2052632,88056,52158,14522,21157,24847,13276,14263
1,56,133,28191,20528,654,1193,1406,431,226,259
26,64,28,627949,178321,47759,37134,9469,10728,3446,3360
64,70,28,40940,40042,16072,4052,6500,9628,4127,3723
61,47,27,4284,11677,376,15878,3554,6634,4238,3561
29,43,18,920238,1022519,32125,106518,61481,36567,41397,6454
74,51,20,362770,293366,35528,116138,76888,66200,68504,24475
47,44,69,67665,82140,57406,49634,9453,25034,11907,27436
29,63,-68,74528,44871,2788,1975,992,1565,1708,748
23,61,17,754387,74105,12947,9669,9141,6200,2672,13962
77,41,28,1038492,62965,23847,7457,23152,12024,6777,12470
51,37,-67,15596,31736,5861,3903,9415,19686,11929,19889
60,50,261,326369,17752,2419,1976,1155,1120,1503,374
53,29,67,1382228,345760,4984,22300,9323,53517,31627,23065
77,41,0,406336,74556,20463,9937,5113,11508,3224,7885
26,61,16,186998,7363,5433,3873,2275,3710,4049,329
0,0,1876,914682,168415,84419,172689,15200,103061,61500,33216
30,47,-65,289826,104523,29107,24697,12635,60512,45515,29431
0,0,2047,892567,149164,14883,70108,36084,276250,168500,60636
70,67,87,28293,14148,4574,8267,10761,12405,11604,9394
0,0,-2048,525923,588842,26035,88570,168572,199375,147450,46990
43,60,41,1138533,450763,321848,128527,36628,42066,41211,7956
0,0,-1078,970588,184593,23573,12055,22153,11512,14248,6131
100,66,35,26480,12348,7739,13923,7417,6588,5818,2797
37,53,-68,18151,260624,59754,55280,19097,24818,9383,6594
40,51,74,127298,13956,27050,8866,31956,13904,39144,6889
38,75,16,501227,10669,1863,10705,2748,4555,3607,533
53,78,68,1043412,199014,137677,34119,15218,22357,10602,5356
78,64,18,1289772,84144,5646,24063,9817,9944,9219,6769
24,67,-67,950536,287969,111984,152299,9188,28028,22683,4306
66,35,-7,626900,211874,17890,13628,16562,32094,8515,6725
44,10,-21,891111,417063,73578,23135,13723,40951,70581,19756
64,61,35,2755,6320,3042,6247,12868,8238,1891,3244
30,69,23,601026,127236,60559,21594,11254,19223,16356,5795
0,0,-2048,19312,63473,1215,3190,8296,3996,2565,3168
41,63,133,951582,46016,45024,5341,5435,7662,13886,2586
38,70,37,71500,16591,7134,7657,1746,2880,811,655
27,61,-178,147714,42501,19830,2723,4768,2657,1853,1259
35,70,200,859455,31951,37311,48875,12601,5031,53504,2496
41,63,87,638362,27708,41192,14217,20130,9745,6008,2381
94,38,-33,206922,7476,664,1529,5254,8959,6293,4916
44,69,-9,828933,91298,3243,11801,12468,26318,28450,6356
41,83,29,4773,6956,5183,25077,4286,9556,5684,6308
8,35,4,438328,592480,40537,22617,17867,15319,8293,5043
17,70,86,20394,16952,5193,5110,4062,5473,6136,3550
63,44,-52,215069,84081,12239,891,6122,7348,2872,5328
88,53,25,198757,21015,4405,4478,4544,4380,1532,1706
47,57,56,10220,13084,7076,9424,2549,5743,3594,1406
35,44,29,206707,109151,13100,5857,6340,15548,8233,4383
41,69,4,1192230,35316,10273,17328,13679,19974,5455,5234
13,26,-148,354480,38747,4850,4480,12721,4959,3662,767
41,47,51,601811,103504,5175,15173,6603,28981,15596,1199
50,77,-549,108381,42880,96058,117016,67025,73683,18389,3203
51,50,40,480086,206751,11652,5005,7894,121856,47858,6963
27,61,-69,93565,91274,30224,21437,5654,5017,4885,1659
0,0,-2048,172028,412046,43109,20291,25904,264566,232144,62556
0,0,2047,49473,55569,6417,10194,4589,5381,3314,3152
20,47,42,1251511,182765,26015,35911,50490,15943,3078,4785
63,81,52,786964,133003,55284,32923,32916,35404,6475,12911
40,27,68,108076,258365,45899,22219,13939,31773,9148,6829
70,48,43,211315,77255,16348,26012,24392,13118,11519,6020
40,57,42,301779,74734,60098,26120,16377,35881,39663,17802
17,63,22,3463,8778,6269,12859,5532,3044,2960,1176
60,70,16,23279,8145,2067,12229,15087,9652,4457,6114
44,66,-7,316297,44009,5731,7339,1463,5286,1359,1107
0,0,2047,449594,168042,18085,16634,24087,29609,22690,12830
43,57,25,577019,204177,164236,34336,15116,26982,7271,2945
40,57,-182,87364,61424,40235,15563,26992,10547,5880,6461
10,61,86,1003223,178657,88895,15756,23984,20516,43686,17624
53,81,276,642246,130278,11866,45223,14679,17193,7723,3147
51,61,52,259235,14326,15996,6797,2941,4968,994,191
27,38,69,322234,274629,64323,12341,33660,39690,6796,6705
48,64,70,564333,40006,17083,18381,5105,3912,13149,2577
30,53,70,359860,84800,17950,23499,4119,23798,17954,777
11,83,7,568450,79829,26598,10087,4000,2498,7050,811
48,16,-121,176026,49514,17977,2205,4766,6768,1849,2324
20,34,-210,97822,6445,2106,4977,492,1252,1411,81
50,70,19,37910,26356,13465,5265,13907,12996,2529,3162
54,96,115,73344,8711,6026,10003,859,855,581,317
69,51,101,100283,13651,2023,8266,5579,9481,10732,4601
74,47,9,196435,9040,992,5162,6142,8630,4147,9584
40,51,-66,1838904,303636,188309,9992,39054,57397,16490,10344
0,0,2047,432508,296573,43781,41134,10979,233663,274398,41335
27,16,117,621113,52285,28025,42674,10709,13412,3812,6168
40,27,99,944393,68111,4311,22342,7993,14452,11813,2627
17,63,231,709810,91916,22817,26859,13875,10111,8576,11437
27,14,204,1468048,486372,40231,100361,57722,28944,19586,8764
56,90,-23,75298,19669,7961,12100,3327,4921,7972,5519
57,64,42,287597,39715,32710,6806,22446,9096,8187,4284
53,41,34,205102,132129,16438,3905,3181,10881,7948,2663
27,60,-76,147873,46261,12683,649,3395,2367,3380,1980
34,51,180,171415,98627,6469,9022,3342,9370,7789,8535
13,66,1,2771515,406585,72324,95141,36636,37940,30749,11803
30,23,108,1121951,59958,43690,22085,28317,86744,57644,21221
40,53,192,719723,152715,8389,20012,16350,4795,4115,1317
60,35,72,19377,22588,856,5850,4426,5228,7093,3643
64,38,144,2149651,424064,95537,24288,44773,50274,38296,17530
43,80,-3,1663996,420114,234158,103627,90265,35993,27340,10248
56,64,-14,1011184,111737,24500,55416,24119,21721,8047,5320
14,44,245,474241,63899,18212,26808,28172,9887,28633,1161
50,63,183,1724994,69559,12631,8520,5513,16349,25558,6184
8,44,53,989883,143556,31401,7022,46624,17192,6390,12864
47,60,50,134393,83009,16392,18299,23159,8867,1139,2066
40,41,-5,190119,32059,17382,2177,8192,4463,1138,967
0,0,-1842,43811,27008,4763,3051,5699,8792,2535,2223
41,87,53,1154133,541342,93068,38702,57086,60995,38934,35723
0,0,969,273960,406215,6669,14381,19030,28589,45005,30836
48,34,69,12881,26553,6342,8126,11514,9572,7612,5847
0,0,657,27792,28676,7275,4515,9943,5661,3610,2574
0,0,323,132569,1767,2127,1545,530,5667,181,136
0,0,-2048,442178,40828,47347,38977,18340,22466,30851,28857
24,50,66,648194,1330245,267504,396815,126689,101673,239069,81732
60,75,19,5701,6924,7944,12024,6256,36652,9854,13464
44,53,-231,987934,290827,74889,139480,88813,28440,37724,15090
0,0,2047,196354,181960,29619,94368,71346,143160,116240,44772
74,11,10,10957,20620,1849,6638,11360,17435,11099,3783
37,38,118,1509630,366095,81470,26267,20822,79199,131320,8403
0,0,2047,271954,296273,11746,54054,6233,36135,32519,18278
26,48,-118,398253,46140,25468,52857,9736,22537,11241,3242
56,66,48,12749,28665,8321,5473,2908,4400,3233,2535
1,66,240,825103,193671,59935,39412,27859,12427,20462,9414
47,35,132,112631,96954,3317,5385,2002,5967,1482,611
61,53,1,351094,140402,22617,34924,15408,10782,13153,4411
29,50,211,566069,922672,85356,32744,32967,22506,9742,15222
4,53,262,206311,242710,30542,25770,6532,6127,10984,3022
69,53,35,7491,34055,12580,4445,4937,3621,3753,5142
56,78,11,7576,6987,2178,7420,5171,7014,1481,1375
80,35,9,13391,8065,2021,757,8919,8078,3775,2429
48,61,37,6475,40796,4516,25339,11509,11185,5800,3909
30,26,69,703141,172893,54104,8599,10440,44190,21898,24062
61,48,57,488669,234008,76853,72750,17539,43690,21824,18119
24,48,103,1228071,494015,140159,17489,32810,18056,187321,52133
41,61,-59,115965,43904,21327,36453,15532,26608,31224,30723
13,51,106,732589,144727,16731,59978,11276,8678,9525,1323
23,57,21,833630,196570,73090,33237,41967,21277,10383,7833
67,38,36,7620,25577,2669,2052,1593,3171,4832,2938
66,27,49,136650,29008,3812,3960,1455,7924,3170,1591
47,56,9,212076,21114,17835,5047,13397,6216,18187,4629
27,64,42,71507,37889,6692,1589,646,1065,277,422
29,21,53,628161,147368,30438,7920,3639,4723,3197,1802
38,61,-298,1694742,858366,204947,337065,35497,94656,101407,6353
35,70,68,5960,14369,2759,15477,4002,5012,1557,2483
44,44,41,854189,76703,22033,5645,6037,7208,3260,1841
77,54,39,6345,5310,8203,12639,7794,27006,7745,11759
14,23,-168,1166600,1239382,120471,232217,231739,97547,249560,116153
56,60,2,95402,5344,6453,3637,1506,2709,1586,285
43,27,82,217499,139523,19316,27980,22420,11055,10217,3652
24,57,73,73306,133236,67002,21943,35178,15000,5340,1309
88,34,49,3753,8804,2659,2204,8594,5892,2937,3878
74,69,27,12393,15640,3908,6993,19860,10909,4891,3003
48,70,44,13620,14695,4101,8368,6115,17895,2712,1503
66,80,38,162452,44008,10264,5724,7839,6441,592,1350
8,44,-189,985539,228573,34944,27508,9714,32124,33848,15355
29,43,-43,1043758,94095,29909,2857,20408,3796,2814,2314
37,78,150,104614,17672,7805,6004,21558,4846,6331,5446
69,61,-49,1358899,96867,94193,47708,18742,54503,50109,33586
10,69,-10,1176210,329563,66802,312244,23151,53871,104222,12798
75,47,-23,148442,101439,61063,27286,19131,35056,126838,25191
0,0,2047,29092,112890,9344,17547,16431,192421,47993,18394
0,0,33,104705,23737,8707,7157,2358,2261,2330,315
35,54,168,443092,72962,37050,13731,29177,33064,34259,4145
51,23,-37,475428,196024,27877,30926,9393,28568,7596,5780
81,83,9,9315,9878,6058,10307,11586,6454,3502,3421
0,0,2047,620056,105974,88887,221046,248281,134646,76840,65043
34,51,8,1070340,128811,54004,4362,9190,31349,15836,2875
35,37,38,496575,42093,5235,7613,5272,7508,9013,4016
0,0,-1978,9995,59331,3035,6786,8298,7063,2654,3805
1,63,25,439158,20326,28437,3143,3107,2108,6711,6895
40,21,66,439462,32030,19124,8069,7551,14957,2849,3055
69,60,33,3817,3054,2712,5602,13826,11486,6117,3763
20,20,8,1163759,172955,11741,25081,10983,13953,4421,1602
63,77,-4,823315,14044,6538,13050,4251,8438,8379,1148
87,56,109,234771,36139,6234,6563,13457,15790,56181,10461
0,0,-2048,1003875,558559,6643,16392,18846,16659,14192,7245
44,61,201,493259,36054,5914,21933,3309,15292,5930,1687
75,48,21,26703,13777,8022,3621,17384,24438,14403,6890
24,54,130,491861,735235,105953,70908,25163,58668,25953,24196
29,44,-41,850626,464812,36873,84034,35986,62636,45135,46367
69,61,42,13851,22711,11740,9965,26806,14784,6641,3670
57,51,60,489893,96718,7557,5788,11720,10223,16491,3993
24,29,7,353088,67244,7230,9425,6902,11000,7893,8886
34,41,-27,156313,178646,15641,7842,7742,6949,3744,1799
34,63,21,1683681,1421442,106649,40709,87463,13096,6428,19696
56,97,81,18636,19444,4059,46631,8035,4673,3756,2255
56,30,90,1003296,77526,23879,11939,12274,11721,1764,2019
53,30,97,1391621,105861,6667,11217,23821,12156,10668,10008
0,0,1402,106767,111603,15146,19539,28868,52667,29605,25758
77,54,137,900026,39234,39186,10694,8713,15218,17239,12796
0,0,2047,733481,238346,29170,35315,62073,364788,489391,70583
57,87,35,86514,40172,10705,2319,24385,11622,8614,5810
0,0,37,863827,224412,177275,109214,29749,19253,17763,1416
34,44,-39,1724643,498841,134577,45964,69972,17316,8650,10219
75,53,73,1950846,362460,90299,22131,9940,24106,23504,23702
47,47,261,419659,175443,36555,52660,13783,30126,16530,11436
87,60,-9,11094,6286,6611,6681,6219,5175,8775,1736
38,29,-53,285077,121825,11096,4029,29750,11362,12351,1404
67,69,97,17829,11889,20066,6306,8364,7677,4667,2298
51,66,9,87002,17115,3053,3413,2708,1717,1405,933
21,41,53,608475,133565,18635,13019,11196,12383,2113,1275
53,77,77,405231,50006,25500,1733,20191,7364,1855,4508
78,66,20,226478,11432,2133,5817,3343,3720,4177,1511
69,67,85,502980,114760,24987,16612,14739,20811,76005,18371
34,41,90,789358,114159,21356,11077,25284,19879,35656,22826
27,63,59,133592,110575,4921,14947,6025,5715,1656,622
0,0,1929,1123202,501796,144727,99334,44197,135845,59297,64722
29,69,120,556693,101400,37882,48855,37407,9533,4789,4486
29,50,50,363882,184185,24059,12936,42628,16031,12834,8947
17,43,137,1383047,354198,206682,9877,27145,15209,17122,10428
0,0,1595,27489,68828,1354,9329,5130,5429,2188,5394
44,50,112,1096727,357948,29146,42505,31585,14249,5938,6697
44,57,70,1812518,242190,25978,47770,18543,46875,37948,13356
38,37,146,108846,23938,3134,1573,2344,2893,1236,440
53,37,-107,480016,23484,12529,12258,4110,15153,10428,891
63,48,-39,430816,25553,4162,14035,6055,8493,17116,3905
35,30,-52,643353,68302,28395,10391,13356,18092,3338,7207
34,60,53,1548956,130873,50034,48331,15815,23731,14886,3741
74,47,32,9904,4399,2477,5915,8204,6720,1874,3340
94,54,-22,32787,16707,15935,8634,18110,23891,11704,15065
87,50,48,25907,37793,6227,27382,5495,17301,6826,3612
43,53,28,1049711,73948,20649,38826,22967,6931,4380,2946
1,23,26,1534466,622137,30375,32132,56584,18908,24760,4633
61,74,25,9968,26479,10177,3131,6310,4977,2498,6308
48,70,247,1931600,522785,15537,73041,28143,40761,35337,8421
50,53,19,666530,403683,16919,20480,22295,37732,13876,20886
27,57,74,855126,189733,90894,61575,28517,23798,7707,13432
66,81,74,98739,228549,86655,45683,14784,12621,8340,3168
74,37,44,40272,8196,5533,1636,2886,47645,28207,38795
11,35,-132,475491,106905,22603,20161,9748,8747,12520,2102
38,47,-3,197262,342199,27193,7222,12823,13633,14511,10267
75,48,34,9386,19237,9004,13612,6897,21696,9171,14819
37,21,-316,843834,95778,1557,18232,28914,6684,6229,3397
53,88,-27,214091,314841,90069,61108,24871,15966,7652,2294
47,57,67,794407,22369,32701,9258,10202,15748,19520,417
57,81,-21,711630,84721,141539,66343,31853,21538,33565,8777
48,63,-20,808261,43706,38279,26623,13572,35389,10377,1506
38,57,56,749783,197002,14758,20789,10469,38785,17688,14660
7,34,-6,371672,292189,18777,35971,19970,7744,4813,4793
61,78,10,9988,5907,23711,18253,3622,7788,5599,6066
67,53,18,1496918,249304,115500,16868,12724,13417,8683,3508
34,54,-217,162463,39812,5381,5551,767,1941,844,399
47,57,-2,818128,79394,83825,12616,14227,18356,7245,1350
48,50,-52,237968,23261,9655,4577,744,5055,2250,257
7,67,32,733832,78795,28715,13113,15243,23593,65829,10361
67,51,121,73100,35738,3621,3999,3641,7245,3572,2840
64,63,60,328964,8913,11150,4644,10898,3081,4431,808
0,0,2047,1666976,631111,7691,44768,79560,103028,92387,24652
41,38,125,220095,46179,7321,9823,6395,12266,3615,4486
26,60,22,198052,175356,36552,12648,3211,14175,4849,7820
78,51,64,10945,28831,9478,10605,17590,17827,8291,9739
96,69,-5,5004,8224,10711,8750,5990,11836,3690,4180
4,1,135,857867,56914,7597,4352,12631,9386,1091,1310
54,69,28,2232,3359,2292,6831,2918,6456,3084,1464
23,10,106,131100,545534,17863,25296,5193,14202,4718,1390
34,78,-49,1605021,84147,45295,29730,36362,13139,2959,2797
64,47,32,10286,12169,1117,3921,9681,5969,1844,677
83,61,32,4695,15763,7462,5974,12355,10042,16433,11534
70,47,52,9635,13668,16617,17205,6721,64125,32048,9970
63,43,65,1536814,24555,2259,3944,7499,5878,6600,6761
0,0,2047,457570,181608,5835,79446,124380,230132,456512,54625
4,53,57,1116847,100289,79549,22293,15611,12000,9406,5961
56,40,77,1412146,166257,16389,9758,10488,14317,14389,15633
16,29,36,1616883,118095,9553,6903,5002,11799,8995,7990
51,50,-87,711381,29131,7895,2502,912,5972,2868,1421
91,34,-39,10732,5987,2158,16000,13154,80674,36437,18921
21,66,-27,716668,38583,20560,12812,11504,8606,6309,8333
75,47,51,1192192,30656,1108,12337,15962,23356,19097,9060
57,37,-9,298381,16066,1640,3644,1256,1414,985,403
69,44,6,2992,11836,8219,5531,3831,6715,4500,2829
53,61,19,345088,30931,13393,9526,7730,13206,10657,7393
47,23,69,761799,332526,18374,138504,39709,47999,34116,48312
37,53,-722,386885,20790,6827,2929,6864,8666,12050,1194
50,53,-38,106371,17067,8134,3427,1400,2205,1774,576
67,63,-315,2016190,216085,114498,94936,56372,123165,70224,12983
30,11,-24,506964,387503,36983,79955,22828,27121,91973,35295
66,53,-56,270233,26923,11312,4323,2879,1336,917,1594
37,63,107,207308,71720,37763,14266,5469,13184,6531,5073
88,51,74,242721,41729,20653,11549,12045,20225,21838,18021
70,43,-17,430182,30171,6928,11512,2302,6013,3473,3789
53,63,28,136203,48418,31101,6061,14330,3068,1575,599
50,64,75,24522,11076,23264,13727,9692,20655,14971,6086
30,29,26,635878,395011,81713,25384,12133,23199,5560,4509
47,27,-75,276929,35617,5297,23160,18653,42226,22212,21503
88,1,25,276791,172779,14202,6073,4742,16650,15020,6341
0,0,2047,1269292,337265,304071,17831,131443,84502,127361,86420
41,70,32,783725,271039,26149,11547,26556,14904,5077,4026
21,34,183,503020,44598,6009,18689,7012,9381,3097,864
63,67,43,363547,47145,44259,12395,32635,16158,5553,5397
1,43,-210,1932124,128893,12683,12165,6309,4610,8606,2380
16,48,168,1642017,1198336,158331,43192,75817,32607,37888,28197
0,0,-2004,1730673,503993,140552,27667,164873,967685,764588,162578
37,61,167,707598,334180,35519,62938,41614,29006,65174,16412
41,57,-9,334974,217304,50575,25593,30133,17242,5699,8048
57,63,25,327028,262279,116656,51754,71169,25941,20397,2190
0,0,924,223163,242089,22210,14287,28673,24705,17033,20622
47,67,38,1013584,25955,47340,31015,21315,11519,21923,8174
48,47,57,1101152,335428,25014,41785,83374,49309,84845,11726
44,41,49,901163,61943,21492,14991,23746,41562,83534,23837
30,35,-21,452564,71375,4548,14714,2866,7672,4003,3731
20,41,-505,977885,460479,43476,63518,119985,58649,33441,40086
27,35,69,151088,99850,13060,4468,2933,13532,7535,13002
0,0,-2048,9545,52890,3542,3628,4565,5836,1937,2690
63,78,20,159407,32442,2761,10337,6611,4493,1125,1083
40,69,32,11990,11272,4562,4759,10624,3096,2872,1584
60,60,-327,630905,81247,36853,17240,31353,72795,7950,1073
35,77,50,6796,16295,8777,13287,4616,3856,1441,2641
63,54,10,672835,77586,12840,18238,24224,24509,15328,18275
30,30,19,241820,278613,24833,29450,54884,31741,42743,46492
29,84,38,343714,6786,2152,848,1620,1124,619,762
57,50,88,48448,6377,2890,4667,4016,10351,9810,2278
44,70,8,4599,7090,4185,4068,4633,7098,3745,1007
40,77,-237,249926,33953,19448,7520,5621,2717,1072,960
37,87,-69,1623455,28644,10112,22760,14293,23562,7936,1460
47,44,-54,635374,114038,16095,6551,16733,18516,6723,4277
34,57,107,292408,112764,22360,20264,9818,7341,20340,2911
34,20,104,591179,39734,792,9465,12979,25175,9845,8581
38,53,-84,105008,26495,8816,5105,3619,3719,4165,1677
50,54,73,133233,38429,3123,2421,8458,16836,13060,6314
37,51,-78,71202,30796,2209,3004,2803,2507,1131,611
0,0,2047,22741,109155,5096,9502,9196,5272,2140,3258
1,27,45,1071051,319397,16563,8032,33557,7599,5780,3332
77,43,269,3353519,123759,26948,33652,26425,18697,21934,1930
40,57,36,25356,11612,2378,11149,3113,13431,21825,6422
0,0,-2048,13123,66930,3399,5378,10320,4897,2714,3411
61,53,-46,112360,82017,24277,5438,15676,11611,11233,2605
0,0,2047,941948,89762,23206,42263,32962,178499,219419,83154
70,61,101,61493,26191,10430,21362,10660,8491,7162,4280
54,53,96,2096672,209187,119137,71038,24857,56326,29832,10691
0,0,2047,1724402,76030,4983,98418,41768,199746,143212,119610
48,51,-2,15073,20186,10287,9486,10277,8257,10387,6035
63,57,26,8991,17331,14346,9358,25848,18392,6573,11101
43,51,8,262198,173778,114630,21734,53691,20598,13472,9347
38,23,12,401099,100032,25416,13766,18043,9176,10297,8915
